year,title,directors_0,rating,genres_0,genres_1,rank,running_time_secs,actors_0,actors_1,actors_2,directors_1,directors_2
2006,Akeelah and the Bee,Doug Atchison,7.4,Drama,,4548,6720,Angela Bassett,Laurence Fishburne,Keke Palmer,,
1985,Enemy Mine,Wolfgang Petersen,6.7,Action,Adventure,4549,6480,Dennis Quaid,Louis Gossett Jr.,Brion James,,
1962,The Miracle Worker,Arthur Penn,7.9,Biography,Drama,4551,6360,Anne Bancroft,Patty Duke,Victor Jory,,
2013,The Adventures of Mickey Matson and the Copperhead Treasure,Harold Cronk,5.4,Family,,4552,,Lee Arenberg,Derek Brandon,Patrika Darbo,,
2009,Sin nombre,Cary Fukunaga,7.5,Adventure,Crime,4554,5760,Paulina Gaitan,Marco Antonio Aguirre,Leonardo Alonso,,
1957,The Prince and the Showgirl,Laurence Olivier,6.5,Comedy,Romance,4555,6900,Marilyn Monroe,Laurence Olivier,Richard Wattis,,
2013,A Resurrection,Matt Orlando,3.8,Horror,Thriller,4556,5340,Mischa Barton,Brenden Meers,Devon Sawa,,
2009,Powder Blue,Timothy Linh Bui,6.2,Drama,,4557,6360,Jessica Biel,Eddie Redmayne,Forest Whitaker,,
1990,The Rescuers Down Under,Hendel Butoy,6.7,Animation,Adventure,4558,4620,Bob Newhart,Eva Gabor,John Candy,Mike Gabriel,
1986,House,Steve Miner,6,Comedy,Fantasy,4559,5580,William Katt,Kay Lenz,George Wendt,,
1999,The Straight Story,David Lynch,8,Biography,Drama,4560,6720,Richard Farnsworth,Sissy Spacek,Jane Galloway Heitz,,
1992,The Cutting Edge,Paul Michael Glaser,6.6,Drama,Romance,4561,6060,D.B. Sweeney,Moira Kelly,Roy Dotrice,,
2014,Every Thing Will Be Fine,Wim Wenders,,Drama,,4562,6000,James Franco,Rachel McAdams,Charlotte Gainsbourg,,
2014,The Boxtrolls,Graham Annable,,Animation,Adventure,4563,,Toni Collette,Simon Pegg,Elle Fanning,Anthony Stacchi,
1966,Manos: The Hands of Fate,Harold P. Warren,1.8,Horror,,4564,4440,Tom Neyman,John Reynolds,Diane Mahree,,
1978,Convoy,Sam Peckinpah,6,Action,Drama,4565,6600,Kris Kristofferson,Ali MacGraw,Ernest Borgnine,,
2012,Greetings from Tim Buckley,Daniel Algrant,5.6,Drama,,4566,5940,Penn Badgley,Imogen Poots,Norbert Leo Butz,,
1993,Son in Law,Steve Rash,5.2,Comedy,Drama,4567,5700,Pauly Shore,Carla Gugino,Lane Smith,,
2009,44 Inch Chest,Malcolm Venville,5.7,Crime,Drama,4568,5700,Ray Winstone,Ian McShane,John Hurt,,
1994,The Next Karate Kid,Christopher Cain,4,Action,Drama,4569,6420,Pat Morita,Hilary Swank,Michael Ironside,,
2011,The Family Tree,Vivi Friedman,5.3,Comedy,Drama,4570,5220,Rachael Leigh Cook,Hope Davis,Dermot Mulroney,,
1984,Supergirl,Jeannot Szwarc,4.1,Action,Adventure,4571,9000,Helen Slater,Faye Dunaway,Peter O'Toole,,
1986,The Wraith,Mike Marvin,5.4,Action,Horror,4573,5580,Charlie Sheen,Nick Cassavetes,Sherilyn Fenn,,
1985,Ladyhawke,Richard Donner,6.8,Adventure,Drama,4574,7260,Matthew Broderick,Rutger Hauer,Michelle Pfeiffer,,
2012,What Richard Did,Lenny Abrahamson,6.2,Drama,,4575,5280,Jack Reynor,Roisin Murphy,Sam Keeley,,
1989,Always,Steven Spielberg,6.2,Fantasy,Romance,4576,7320,Richard Dreyfuss,Holly Hunter,Brad Johnson,,
1968,The Legend of Lylah Clare,Robert Aldrich,6,Drama,,4578,7800,Kim Novak,Peter Finch,Ernest Borgnine,,
2001,Dr. Dolittle 2,Steve Carr,4.5,Comedy,Family,4579,5220,Eddie Murphy,Cedric the Entertainer,Kristen Wilson,,
1978,Piranha,Joe Dante,5.8,Comedy,Horror,4580,5640,Bradford Dillman,Heather Menzies-Urich,Kevin McCarthy,,
2001,Two Can Play That Game,Mark Brown,5.7,Comedy,Romance,4581,5400,Vivica A. Fox,Morris Chestnut,Anthony Anderson,,
2010,Extraordinary Measures,Tom Vaughan,6.3,Drama,,4582,6360,Brendan Fraser,Keri Russell,Harrison Ford,,
1980,The Changeling,Peter Medak,7.2,Horror,Thriller,4584,6420,George C. Scott,Trish Van Devere,Melvyn Douglas,,
2003,House of the Dead,Uwe Boll,2,Action,Horror,4585,5400,Jonathan Cherry,Tyron Leitso,Clint Howard,,
2000,100 Girls,Michael Davis,5.7,Comedy,Romance,4586,5640,Jonathan Tucker,Emmanuelle Chriqui,James DeBello,,
2006,One Night with the King,Michael O. Sajbel,5.9,Drama,,4588,7380,Tiffany Dupont,Luke Goss,John Noble,,
2010,Kongen av Bastoy,Marius Holst,7.3,Drama,Action,4589,6960,Benjamin Helstad,Trond Nilssen,Stellan Skarsgard,,
2002,Far from Heaven,Todd Haynes,7.4,Drama,,4590,6420,Julianne Moore,Dennis Quaid,Dennis Haysbert,,
1966,El Dorado,Howard Hawks,7.5,Western,,4591,7560,John Wayne,Robert Mitchum,James Caan,,
2013,Aberration,Douglas Elford-Argent,3.7,Horror,,4592,5100,Peter James,Cal Thomas,Bobbi Jean Basche,,
2006,The Good German,Steven Soderbergh,6,Drama,Mystery,4593,6300,George Clooney,Cate Blanchett,Tobey Maguire,,
2012,Interview with a Hitman,Perry Bhandal,5.4,Action,Thriller,4594,5760,Luke Goss,Caroline Tillette,Stephen Marcus,,
1981,Body Heat,Lawrence Kasdan,7.3,Crime,Drama,4595,6780,William Hurt,Kathleen Turner,Richard Crenna,,
1995,Balto,Simon Wells,6.8,Animation,Adventure,4596,4680,Kevin Bacon,Bob Hoskins,Bridget Fonda,,
1952,The Member of the Wedding,Fred Zinnemann,6.8,Drama,,4597,5580,Ethel Waters,Julie Harris,Brandon De Wilde,,
2010,My Soul to Take,Wes Craven,4.6,Horror,Mystery,4598,6420,Max Thieriot,John Magaro,Denzel Whitaker,,
2007,2 Days in Paris,Julie Delpy,6.8,Comedy,Drama,4599,5760,Julie Delpy,Adam Goldberg,Daniel Bruhl,,
2009,The Vicious Kind,Lee Toland Krieger,6.9,Comedy,Drama,4600,5520,Adam Scott,Brittany Snow,Alex Frost,,
2013,Ass Backwards,Chris Nelson,4.8,Adventure,Comedy,4601,5400,Bob Odenkirk,Alicia Silverstone,Vincent D'Onofrio,,
2011,Red Dog,Kriv Stenders,7.2,Comedy,Drama,4602,5520,Josh Lucas,Rachael Taylor,Rohan Nichol,,
2014,Love  Rosie,Christian Ditter,,Comedy,Romance,4603,,Lily Collins,Sam Claflin,Tamsin Egerton,,
1989,Loverboy,Joan Micklin Silver,5.6,Comedy,,4604,5880,Patrick Dempsey,Kate Jackson,Robert Ginty,,
2010,The Reef,Andrew Traucki,5.7,Horror,Thriller,4605,5640,Damian Walshe-Howling,Gyton Grantley,Adrienne Pickering,,
2006,Firewall,Richard Loncraine,5.7,Crime,Thriller,4606,6300,Harrison Ford,Virginia Madsen,Paul Bettany,,
2014,The Gunman,Pierre Morel,,Action,Crime,4607,,Idris Elba,Sean Penn,Javier Bardem,,
1999,In Dreams,Neil Jordan,5.3,Drama,Fantasy,4608,6000,Annette Bening,Robert Downey Jr.,Katie Sagona,,
2006,Running with Scissors,Ryan Murphy,6,Comedy,Drama,4609,6960,Joseph Cross,Annette Bening,Brian Cox,,
2012,Spike Island,Mat Whitecross,5.9,Drama,Music,4610,6300,Elliott Tittensor,Nico Mirallegro,Jordan Murphy,,
2006,Skinwalkers,James Isaac,4.5,Action,Fantasy,4611,6600,Jason Behr,Elias Koteas,Rhona Mitra,,
2013,Raze,Josh C. Waller,5.3,Action,Horror,4612,5220,Zoe Bell,Rachel Nichols,Tracie Thoms,,
2002,Divine Secrets of the Ya-Ya Sisterhood,Callie Khouri,5.6,Drama,,4614,6960,Sandra Bullock,Ellen Burstyn,Fionnula Flanagan,,
1984,The Killing Fields,Roland Joffe,7.9,Drama,History,4615,8460,Sam Waterston,Haing S. Ngor,John Malkovich,,
1989,Leviathan,George P. Cosmatos,5.5,Adventure,Horror,4616,5880,Peter Weller,Richard Crenna,Amanda Pays,,
1971,Billy Jack,Tom Laughlin,5.8,Action,Drama,4617,6840,Tom Laughlin,Delores Taylor,Clark Howat,,
2008,Happy-Go-Lucky,Mike Leigh,6.9,Comedy,Drama,4618,7080,Sally Hawkins,Alexis Zegerman,Samuel Roukin,,
1994,Baby's Day Out,Patrick Read Johnson,5.4,Adventure,Comedy,4619,5940,Lara Flynn Boyle,Joe Mantegna,Joe Pantoliano,,
1979,Stalker,Andrei Tarkovsky,8.1,Drama,Sci-Fi,4620,9780,Alisa Freyndlikh,Aleksandr Kaydanovskiy,Anatoliy Solonitsyn,,
2001,Captain Corelli's Mandolin,John Madden,5.7,Drama,Music,4621,7860,Nicolas Cage,Penelope Cruz,John Hurt,,
2012,Mac & Devin Go to High School,Dylan C. Brown,4.1,Comedy,,4622,4500,Snoop Dogg,Wiz Khalifa,Mike Epps,,
2011,Puncture,Adam Kassen,6.8,Drama,,4623,6000,Chris Evans,Mark Kassen,Vinessa Shaw,Mark Kassen,
2013,Le Week-End,Roger Michell,7,Comedy,Drama,4624,5580,Jeff Goldblum,Jim Broadbent,Lindsay Duncan,,
2013,La gran familia espanola,Daniel Sanchez Arevalo,7,Comedy,,4625,,Veronica Echegui,Antonio de la Torre,Quim Gutierrez,,
1983,Class,Lewis John Carlino,5.7,Comedy,Drama,4627,5880,Jacqueline Bisset,Rob Lowe,Andrew McCarthy,,
1997,Suicide Kings,Peter O'Fallon,6.8,Comedy,Drama,4628,6360,Christopher Walken,Denis Leary,Sean Patrick Flanery,,
2010,The Penthouse,Chris Levitus,3.5,Comedy,,4629,5340,Rider Strong,Corey Large,April Scott,,
2014,The Creed of Violence,Todd Field,,Action,Crime,4630,,Christian Bale,,,,
2009,Solitary Man,Brian Koppelman,6.4,Comedy,Drama,4631,5400,Michael Douglas,Susan Sarandon,Jesse Eisenberg,David Levien,
2009,Mammoth,Lukas Moodysson,6.7,Drama,,4632,7500,Gael Garcia Bernal,Michelle Williams,Marife Necesito,,
2008,The Lazarus Project,John Glenn,6,Drama,Mystery,4633,6000,Paul Walker,Piper Perabo,Brooklynn Proulx,,
2001,The Shipping News,Lasse Hallstrom,6.7,Drama,Romance,4634,6660,Kevin Spacey,Julianne Moore,Judi Dench,,
2012,Noobz,Blake Freeman,4.5,,,4635,5820,Blake Freeman,Mindy Sterling,Jason Mewes,,
1950,Harvey,Henry Koster,8,Comedy,Drama,4636,6240,James Stewart,Josephine Hull,Peggy Dow,,
2014,Untitled Woody Allen Project,Woody Allen,,Comedy,,4637,,Emma Stone,Colin Firth,Hamish Linklater,,
1996,Spy Hard,Rick Friedberg,4.9,Comedy,Action,4638,4860,Leslie Nielsen,Nicollette Sheridan,Charles Durning,,
1994,Andre,George Miller,5.4,Adventure,Drama,4639,5700,Tina Majorino,Keith Carradine,Chelsea Field,,
1999,200 Cigarettes,Risa Bramon Garcia,5.6,Comedy,Drama,4640,6060,Ben Affleck,Casey Affleck,Dave Chappelle,,
2007,Battle in Seattle,Stuart Townsend,6.6,Action,Drama,4641,5940,Andre Benjamin,Jennifer Carpenter,Isaach De Bankole,,
1994,The Client,Joel Schumacher,6.6,Crime,Drama,4642,7140,Susan Sarandon,Tommy Lee Jones,Brad Renfro,,
2013,Summer in February,Christopher Menaul,5.5,Biography,Drama,4643,6000,Dominic Cooper,Emily Browning,Dan Stevens,,
2009,Bandslam,Todd Graff,6.3,Comedy,Drama,4644,6660,Aly Michalka,Vanessa Hudgens,Gaelan Connell,,
1996,Set It Off,F. Gary Gray,6.3,Action,Crime,4645,7380,Jada Pinkett Smith,Queen Latifah,Vivica A. Fox,,
1996,Evita,Alan Parker,6.1,Biography,Drama,4646,8100,Madonna,Jonathan Pryce,Antonio Banderas,,
2002,The Country Bears,Peter Hastings,3.8,Comedy,Family,4647,5280,Haley Joel Osment,Diedrich Bader,Candy Ford,,
2010,Every Day,Richard Levine,5.5,Comedy,Drama,4648,5580,Liev Schreiber,Helen Hunt,Carla Gugino,,
1950,Tea for Two,David Butler,6.4,Comedy,Musical,4649,5880,Doris Day,Gordon MacRae,Gene Nelson,,
2013,Madras Cafe,Shoojit Sircar,7.7,Action,Drama,4650,7800,John Abraham,Nargis Fakhri,Rashi Khanna,,
2012,Tower Block,James Nunn,5.7,Thriller,,4651,5400,Sheridan Smith,Jamie Thomas King,Jack O'Connell,Ronnie Thompson,
2006,Away from Her,Sarah Polley,7.5,Drama,,4652,6600,Julie Christie,Michael Murphy,Gordon Pinsent,,
1994,New Nightmare,Wes Craven,6.2,Fantasy,Horror,4653,6720,Heather Langenkamp,Robert Englund,Jeff Davis,,
2012,Therese Desqueyroux,Claude Miller,6.1,Drama,,4654,6600,Audrey Tautou,Gilles Lellouche,Anais Demoustier,,
2014,Solace,Afonso Poyart,,Mystery,Thriller,4655,,Abbie Cornish,Colin Farrell,Jeffrey Dean Morgan,,
2000,Chopper,Andrew Dominik,7.1,Biography,Comedy,4656,5640,Eric Bana,Simon Lyndon,David Field,,
1992,Boomerang,Reginald Hudlin,5.1,Comedy,Drama,4658,7020,Eddie Murphy,Robin Givens,Halle Berry,,
1965,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,Ken Annakin,6.8,Adventure,Comedy,4659,8280,Stuart Whitman,Sarah Miles,James Fox,,
2009,St Trinian's 2: The Legend of Fritton's Gold,Oliver Parker,5,Adventure,Comedy,4661,6360,Rupert Everett,Colin Firth,David Tennant,Barnaby Thompson,
1993,Dave,Ivan Reitman,6.7,Comedy,Romance,4662,6600,Kevin Kline,Sigourney Weaver,Frank Langella,,
1953,The War of the Worlds,Byron Haskin,7.1,Action,Horror,4663,5100,Gene Barry,Ann Robinson,Les Tremayne,,
1994,Nell,Michael Apted,6.3,Drama,,4664,6720,Jodie Foster,Liam Neeson,Natasha Richardson,,
1992,Passenger 57,Kevin Hooks,5.7,Action,Thriller,4665,5040,Wesley Snipes,Bruce Payne,Tom Sizemore,,
1989,Casualties of War,Brian De Palma,7,Drama,History,4666,6780,Michael J. Fox,Sean Penn,Don Harvey,,
2010,How to Make Love to a Woman,Scott Culver,4,Comedy,,4667,,Josh Meyers,Krysten Ritter,Eugene Byrd,,
1957,Old Yeller,Robert Stevenson,7.2,Family,Drama,4668,4980,Dorothy McGuire,Fess Parker,Tommy Kirk,,
2012,The Helpers,Chris Stokes,4.2,Horror,,4669,4680,Kristen Quintrall,Denyce Lawton,Christopher Jones,,
2013,The Bell Witch Haunting,Glenn Miller,,Horror,,4670,,M. Steven Felty,Julia Cearley,Cat Alter,,
1962,What Ever Happened to Baby Jane?,Robert Aldrich,8,Drama,Horror,4671,8040,Bette Davis,Joan Crawford,Victor Buono,,
2011,In Darkness,Agnieszka Holland,7.1,Drama,War,4672,8700,Robert Wieckiewicz,Benno Furmann,Agnieszka Grochowska,,
2001,Saving Silverman,Dennis Dugan,5.7,Comedy,Crime,4673,5400,Jason Biggs,Steve Zahn,Jack Black,,
2012,The Philly Kid,Jason Connery,5.2,Action,Drama,4674,5400,Wes Chatham,Devon Sawa,Sarah Butler,,
2011,Age of Heroes,Adrian Vitoria,5.5,Action,Adventure,4675,5400,Sean Bean,Danny Dyer,Aksel Hennie,,
1986,The Hitcher,Robert Harmon,7.2,Action,Thriller,4676,5820,Rutger Hauer,C. Thomas Howell,Jennifer Jason Leigh,,
1985,Perfect,James Bridges,3.9,Drama,Romance,4677,6900,John Travolta,Jamie Lee Curtis,Ramey Ellis,,
2003,Looney Tunes: Back in Action,Joe Dante,5.7,Animation,Adventure,4678,5460,Brendan Fraser,Jenna Elfman,Steve Martin,,
2002,Collateral Damage,Andrew Davis,5.3,Action,Drama,4679,6480,Arnold Schwarzenegger,John Leguizamo,Francesca Neri,,
1967,Divorce American Style,Bud Yorkin,6.2,Comedy,,4680,6540,Dick Van Dyke,Debbie Reynolds,Jason Robards,,
2013,200 Cartas,Bruno Irizarry,6.5,Comedy,Romance,4681,,Lin-Manuel Miranda,Jaime Camil,Dayanara Torres,,
1944,I'll Be Seeing You,William Dieterle,6.9,Drama,Family,4682,5100,Ginger Rogers,Joseph Cotten,Shirley Temple,George Cukor,
1998,Species II,Peter Medak,4.1,Action,Horror,4683,5580,Natasha Henstridge,Michael Madsen,Marg Helgenberger,,
2001,Cats & Dogs,Lawrence Guterman,5.1,Action,Adventure,4684,5220,Alec Baldwin,Tobey Maguire,Jeff Goldblum,,
2009,Cherrybomb,Lisa Barros D'Sa,5.9,Drama,Thriller,4685,5160,Rupert Grint,Robert Sheehan,James Nesbitt,Glenn Leyburn,
1997,Mousehunt,Gore Verbinski,6.2,Comedy,Family,4686,5880,Nathan Lane,Lee Evans,Vicki Lewis,,
2008,Hell Ride,Larry Bishop,5,Action,Adventure,4687,5040,Larry Bishop,Dennis Hopper,Michael Madsen,,
1995,The Net,Irwin Winkler,5.7,Action,Crime,4688,6840,Sandra Bullock,Jeremy Northam,Dennis Miller,,
1968,The Odd Couple,Gene Saks,7.6,Comedy,Romance,4689,6300,Jack Lemmon,Walter Matthau,John Fiedler,,
1998,Buffalo '66,Vincent Gallo,7.3,Comedy,Crime,4690,6600,Vincent Gallo,Christina Ricci,Ben Gazzara,,
2010,Casino Jack,George Hickenlooper,6.2,Biography,Comedy,4691,6480,Kevin Spacey,Barry Pepper,Jon Lovitz,,
2005,White Noise,Geoffrey Sax,5.4,Drama,Horror,4692,6060,Michael Keaton,Deborah Kara Unger,Ian McNeice,,
1984,Breakin',Joel Silberg,5,Comedy,Drama,4693,5400,Lucinda Dickey,Adolfo Quinones,Michael Chambers,,
1995,Assassins,Richard Donner,6.1,Action,Thriller,4694,7920,Sylvester Stallone,Antonio Banderas,Julianne Moore,,
2009,To Save a Life,Brian Baugh,6.6,Drama,,4695,7200,Randy Wayne,Deja Kreutzberg,Joshua Weigel,,
2001,Koroshiya 1,Takashi Miike,7,Action,Comedy,4696,7740,Tadanobu Asano,Nao Omori,Shin'ya Tsukamoto,,
1983,The Dead Zone,David Cronenberg,7.2,Horror,Sci-Fi,4697,6180,Christopher Walken,Brooke Adams,Tom Skerritt,,
1980,American Gigolo,Paul Schrader,6,Crime,Drama,4698,7020,Richard Gere,Lauren Hutton,Hector Elizondo,,
1996,Eraser,Chuck Russell,5.9,Action,Mystery,4699,6900,Arnold Schwarzenegger,Vanessa Williams,James Caan,,
2013,The Wee Man,Ray Burdis,5.1,Drama,,4700,6360,Bhrina Bache,Patrick Bergin,Hannah Blamires,,
2004,First Daughter,Forest Whitaker,4.7,Comedy,Drama,4702,6360,Katie Holmes,Marc Blucas,Michael Keaton,,
1932,Love Me Tonight,Rouben Mamoulian,7.7,Comedy,Musical,4703,6240,Maurice Chevalier,Jeanette MacDonald,Charles Ruggles,,
2011,The Trouble with Bliss,Michael Knowles,5.3,Comedy,Drama,4704,5820,Michael C. Hall,Peter Fonda,Lucy Liu,,
1995,Something to Talk About,Lasse Hallstrom,5.5,Comedy,Drama,4705,6360,Julia Roberts,Dennis Quaid,Robert Duvall,,
2000,The Kid,Jon Turteltaub,5.9,Comedy,Family,4707,6240,Bruce Willis,Spencer Breslin,Emily Mortimer,,
1988,The Presidio,Peter Hyams,5.8,Action,Crime,4708,5820,Sean Connery,Mark Harmon,Meg Ryan,,
2014,Everest,Doug Liman,,Drama,,4709,,Tom Hardy,,,,
2007,Things We Lost in the Fire,Susanne Bier,7.1,Drama,,4710,7080,Halle Berry,Benicio Del Toro,Alison Lohman,,
1990,Problem Child,Dennis Dugan,4.8,Comedy,Family,4711,4860,Michael Oliver,John Ritter,Jack Warden,,
2000,Proof of Life,Taylor Hackford,6.1,Action,Crime,4712,8100,Meg Ryan,Russell Crowe,David Morse,,
2004,Mean Creek,Jacob Aaron Estes,7.2,Crime,Drama,4713,5400,Rory Culkin,Ryan Kelley,Scott Mechlowicz,,
1972,Jeremiah Johnson,Sydney Pollack,7.5,Adventure,Drama,4714,6480,Robert Redford,Will Geer,Delle Bolton,,
2014,Rudderless,William H. Macy,,Drama,,4716,,Selena Gomez,Jamie Chung,Anton Yelchin,,
1958,Teacher's Pet,George Seaton,7,Comedy,Romance,4717,7200,Clark Gable,Doris Day,Gig Young,,
2010,Henry's Crime,Malcolm Venville,5.9,Comedy,Crime,4718,6480,Keanu Reeves,Vera Farmiga,James Caan,,
2012,Museum Hours,Jem Cohen,6.8,Drama,,4719,6420,Mary Margaret O'Hara,Bobby Sommer,Ela Piplits,,
2014,Kill the Messenger,Michael Cuesta,,Crime,Drama,4720,,Jeremy Renner,Mary Elizabeth Winstead,Michael Sheen,,
2010,Howl,Rob Epstein,6.6,Biography,Drama,4721,5040,James Franco,Todd Rotondi,Jon Prescott,Jeffrey Friedman,
2012,My Amityville Horror,Eric Walter,5.5,Documentary,,4722,5280,Daniel Lutz,Susan Bartell,Laura DiDio,,
1999,Titus,Julie Taymor,7.1,Drama,History,4723,9720,Anthony Hopkins,Jessica Lange,Osheen Jones,,
1994,Once Were Warriors,Lee Tamahori,7.8,Crime,Drama,4725,6120,Rena Owen,Temuera Morrison,Mamaengaroa Kerr-Bell,,
2008,Over Her Dead Body,Jeff Lowell,5.1,Comedy,Fantasy,4726,5700,Eva Longoria,Paul Rudd,Lake Bell,,
2012,The Guest House,Michael Baumgarten,3.3,Romance,,4727,4920,Ruth Reynolds,Madeline Merritt,Tom McCafferty,,
2013,Dealin' with Idiots,Jeff Garlin,4.7,Comedy,,4728,,Jeff Garlin,Steve Agee,Gina Gershon,,
2012,No,Pablo Larrain,7.4,Drama,History,4729,7080,Gael Garcia Bernal,Alfredo Castro,Antonia Zegers,,
2003,Ondskan,Mikael Hafstrom,7.7,Drama,,4730,6780,Andreas Wilson,Henrik Lundstrom,Gustaf Skarsgard,,
2009,Madea Goes to Jail,Tyler Perry,3.6,Comedy,Crime,4731,6180,Tyler Perry,Keshia Knight Pulliam,Derek Luke,,
1996,The Arrival,David Twohy,6.2,Sci-Fi,Thriller,4732,6900,Charlie Sheen,Lindsay Crouse,Richard Schiff,,
1991,Out for Justice,John Flynn,5.6,Action,Thriller,4733,5460,Steven Seagal,William Forsythe,Jerry Orbach,,
2013,The Adventurer: The Curse of the Midas Box,Jonathan Newman,,Adventure,Family,4735,,Michael Sheen,Lena Headey,Sam Neill,,
1998,Disturbing Behavior,David Nutter,5.3,Horror,Mystery,4736,5040,James Marsden,Katie Holmes,Nick Stahl,,
1969,Battle of Britain,Guy Hamilton,6.8,Action,Drama,4737,7920,Michael Caine,Trevor Howard,Harry Andrews,,
2014,Mission: Blacklist,Jesper Ganslandt,,Thriller,,4738,,Robert Pattinson,,,,
1998,The Players Club,Ice Cube,5.1,Comedy,Drama,4739,6240,LisaRaye,Dick Anthony Williams,Judyann Elder,,
2002,Stuart Little 2,Rob Minkoff,5.4,Animation,Adventure,4740,4920,Michael J. Fox,Geena Davis,Hugh Laurie,,
2006,See No Evil,Gregory Dark,4.9,Horror,Thriller,4741,5040,Glenn Jacobs,Christina Vidal,Michael J. Pagan,,
2007,The Visitor,Thomas McCarthy,7.7,Crime,Drama,4743,6240,Richard Jenkins,Haaz Sleiman,Danai Gurira,,
1937,La grande illusion,Jean Renoir,8.1,Drama,War,4744,6840,Jean Gabin,Dita Parlo,Pierre Fresnay,,
2009,My One and Only,Richard Loncraine,6.5,Adventure,Biography,4745,6480,Renee Zellweger,Logan Lerman,Mark Rendall,,
2005,The Matador,Richard Shepard,6.8,Comedy,Crime,4746,5760,Pierce Brosnan,Greg Kinnear,Hope Davis,,
2010,My Name Is Khan,Karan Johar,7.5,Drama,Romance,4747,9900,Shah Rukh Khan,Kajol,Sheetal Menon,,
1994,The Pagemaster,Pixote Hunt,5.3,Animation,Adventure,4748,4800,Macaulay Culkin,Christopher Lloyd,Canan J. Howell,Joe Johnston,
2012,The Dinosaur Project,Sid Bennett,4.6,Adventure,Sci-Fi,4749,4980,Richard Dillane,Peter Brooke,Matt Kane,,
2004,My Summer of Love,Pawel Pawlikowski,6.7,Drama,Romance,4751,5160,Natalie Press,Emily Blunt,Paddy Considine,,
1986,The Mosquito Coast,Peter Weir,6.6,Adventure,Drama,4752,7020,Harrison Ford,Helen Mirren,River Phoenix,,
2003,It Runs in the Family,Fred Schepisi,5.4,Comedy,Drama,4753,6540,Kirk Douglas,Michael Douglas,Bernadette Peters,,
2007,Blood and Chocolate,Katja von Garnier,5.2,Drama,Fantasy,4754,5880,Agnes Bruckner,Hugh Dancy,Olivier Martinez,,
2003,Shattered Glass,Billy Ray,7.2,Drama,History,4755,5640,Hayden Christensen,Chloe Sevigny,Steve Zahn,,
2009,The Pink Panther 2,Harald Zwart,5.2,Adventure,Comedy,4756,5520,Steve Martin,Jean Reno,Emily Mortimer,,
2012,Tai Chi Hero,Stephen Fung,5.9,Action,Adventure,4757,6000,Daniel Wu,Qi Shu,Tony Leung Ka Fai,,
1975,The Eiger Sanction,Clint Eastwood,6.2,Action,Adventure,4758,7380,Clint Eastwood,George Kennedy,Vonetta McGee,,
2000,Tigerland,Joel Schumacher,7,Drama,War,4759,6060,Colin Farrell,Matthew Davis,Clifton Collins Jr.,,
2014,The Captive,Atom Egoyan,,Thriller,,4760,6720,Ryan Reynolds,Scott Speedman,Rosario Dawson,,
2012,Among Friends,Danielle Harris,4.3,Comedy,Horror,4761,5220,Alyssa Lobit,Jennifer Blanc,AJ Bowen,,
1995,Circle of Friends,Pat O'Connor,6.4,Drama,Romance,4762,6180,Chris O'Donnell,Minnie Driver,Geraldine O'Rawe,,
2013,3 Geezers!,Michelle Schumacher,3.2,Comedy,,4763,4860,J.K. Simmons,Tim Allen,Scott Caan,,
2013,Trust Me,Clark Gregg,7.4,Comedy,,4764,,Jillian Armenante,Luc Austin,Linda Carola,,
2010,Prowl,Patrik Syversen,4.6,Horror,,4765,5040,Ruta Gedmintas,Joshua Bowman,Perdita Weeks,,
1994,Thumbelina,Don Bluth,6,Animation,Family,4766,5220,Jodi Benson,Gary Imhoff,Gino Conforti,Gary Goldman,
2000,Here on Earth,Mark Piznarski,4.8,Drama,Romance,4767,5760,Chris Klein,Leelee Sobieski,Josh Hartnett,,
2001,Dust,Milcho Manchevski,6.1,Drama,Western,4768,7620,Joseph Fiennes,David Wenham,Adrian Lester,,
2011,Panic Button,Chris Crow,5.2,Horror,Thriller,4769,5760,Scarlett Alice Johnson,Jack Gordon,Michael Jibson,,
2003,Jeux d'enfants,Yann Samuell,7.6,Comedy,Drama,4770,5580,Guillaume Canet,Marion Cotillard,Thibault Verhaeghe,,
1967,Valley of the Dolls,Mark Robson,5.4,Drama,Music,4772,7380,Barbara Parkins,Patty Duke,Paul Burke,,
